bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
8.7130432,38.943657,Other,Outside the yard,Yes,11,No,No,Dissatisfied,Yes,,,,,No facility/bush,,Yes,1,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,No,15,10,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, somewhat unsafe","Yes, always",-888,-888,40,12,-888,No,3.5,Dissatisfied,Yes,2,25,Don't know,Don't know,Don't know,Don't know,3115
8.7156696,38.941795,Private delivery (e.g. by horse or carried),Outside the yard,Yes,6,No,No,Very Dissatisfied,Yes,,,,,No facility/bush,,No,,Dumped,2,No,,Discharge in open area/compound,No,No,No,,,,,,No lighting,Fire Wood,Dirt,"No, somewhat unsafe","Yes, always",-888,-888,30,10,-888,Yes,3.5,Dissatisfied,No,2.5,30,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,3116
8.717247,38.94149,Other,Outside the yard,No,,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Burning,1,No,,Discharge in open area/compound,No,No,No,,,,,,No lighting,Fire Wood,Dirt,"No, somewhat unsafe","Yes, always",-888,-888,45,20,-888,No,2.5,Satisfied,Yes,2,20,Don't know,Dissatisfied,Dissatisfied,Dissatisfied,3117
8.7116632,38.947929,Private delivery (e.g. by horse or carried),Outside the yard,Yes,10,No,No,Very Dissatisfied,Yes,,,,,No facility/bush,,No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,No,15,12,Electric connection through power lines/solar power,Fire Wood,Dirt,Neutral - neither safe or unsafe,"Yes, always",-888,-888,-888,10,-888,Yes,4,Dissatisfied,Yes,2.5,35,Don't know,Don't know,Don't know,Don't know,3118
8.7196836,38.942585,Other,Outside the yard,No,,No,No,Very Dissatisfied,Yes,,,,,No facility/bush,,No,,Burning,2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Fire Wood,Dirt,"No, somewhat unsafe","Yes, always",180,-888,45,20,-888,No,3,Dissatisfied,No,5.5,60,Don't know,Don't know,Don't know,Don't know,3119
8.7187929,38.951767,Other,Outside the yard,No,,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,1,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,3,5,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, somewhat safe","Yes, always",360,390,50,10,-888,Yes,4.5,Very Dissatisfied,Yes,3.5,30,Satisfied,Satisfied,Satisfied,Satisfied,3120
8.7329636,38.953213,Other,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,2,Dumped,3,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,Yes,14,5,Electric connection through power lines/solar power,Charcoal,Gravel,"Yes, somewhat safe","Yes, always",100,90,25,4,-888,No,2.5,Neutral,No,2.5,25,Don't know,Don't know,Don't know,Don't know,3121
9.0697098,38.760235,Home Piped Water,In own yard/plot,Yes,20,No,No,Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,3,Collected by local authority,5,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,3,1,Electric connection through power lines/solar power,Electricity,Gravel,"Yes, somewhat safe","Yes, most of the time",15,20,5,-777,15,No,.5,Don't know,No,1,15,Satisfied,Don't know,Don't know,Satisfied,3122
9.0682745,38.761452,Home Piped Water,Outside the yard,Yes,6,Yes,Yes,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Collected by local authority,10,Yes,Daily,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,15,1,Electric connection through power lines/solar power,Natural Gas,Cobblestone,Neutral - neither safe or unsafe,Rarely,40,60,15,-777,30,Yes,1,Dissatisfied,No,1,30,Don't know,Neutral,Don't know,Neutral,3123
9.0680904,38.762192,Home Piped Water,In own yard/plot,Yes,15,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Collected by local authority,10,No,,Discharge in open area/compound,No,Don't know,Yes,Utility company/government,Paper bill,Yes,10,5,Electric connection through power lines/solar power,Electricity,Cobblestone,"No, somewhat unsafe","Yes, always",30,50,15,-888,-888,Yes,.5,Dissatisfied,No,1,15,Don't know,Don't know,Don't know,Don't know,3124
9.0651464,38.762615,Home Piped Water,In own yard/plot,No,,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,8,Collected by local authority,2,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe","Yes, always",20,30,10,-888,15,Yes,.5,Neutral,No,.40000001,5,Satisfied,Satisfied,Satisfied,Satisfied,3125
9.0685253,38.760124,Home Piped Water,In own yard/plot,Yes,26,No,No,Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,3,Collected by local authority,2,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,10,8,Electric connection through power lines/solar power,Electricity,Tarmac/asphalt/paved - poor quality,"Yes, somewhat safe","Yes, always",15,30,5,-888,20,No,1,Don't know,Yes,1,20,Satisfied,Satisfied,Satisfied,Satisfied,3126
9.0662746,38.762318,Home Piped Water,In own yard/plot,Yes,26,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,8,Collected by local authority,1,Yes,Weekly,Discharge into drains,No,Yes,Yes,Utility company/government,Paper bill,Yes,3,5,Electric connection through power lines/solar power,Electricity,Gravel,"No, very unsafe","Yes, most of the time",15,30,10,-777,20,Yes,1,Satisfied,No,1,15,Don't know,Don't know,Don't know,Don't know,3127
9.0672979,38.761166,Home Piped Water,In own yard/plot,Don't know,,No,No,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,20,Collected by local authority,5,Yes,Weekly,Discharge in open area/compound,No,Yes,Yes,Utility company/government,Card,Yes,4,2,Electric connection through power lines/solar power,Electricity,Tarmac/asphalt/paved - poor quality,Neutral - neither safe or unsafe,"Yes, always",30,35,5,-777,15,Yes,.30000001,Satisfied,Yes,2,45,Satisfied,Satisfied,Satisfied,Satisfied,3128
9.0676908,38.760834,Home Piped Water,In own yard/plot,No,,Yes,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,2,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,6,2,Electric connection through power lines/solar power,Electricity,Tarmac/asphalt/paved - good quality,"No, somewhat unsafe","Yes, always",60,75,10,-888,40,No,10,Neutral,Yes,.5,18,Neutral,Neutral,Neutral,Dissatisfied,3129
9.0924997,38.765072,Public Tap /Standpipe Water,Outside the yard,Yes,4,No,Yes,Dissatisfied,No,Surface water (Pond/Stream),Outside the yard,4,No,No facility/bush,,Yes,-888,Collected by local authority,3,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,8,4,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, very unsafe","No, not at all",50,70,10,-888,50,Yes,5,Satisfied,No,3,20,Don't know,Don't know,Don't know,Dissatisfied,3130
9.0916882,38.764484,Public Tap /Standpipe Water,Outside the yard,No,,No,Yes,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,12,Collected by local authority,2,Yes,Bi-weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,10,2,Electric connection through power lines/solar power,Charcoal,Gravel,"No, very unsafe",Rarely,60,70,5,-777,50,No,5,Satisfied,No,3,10,Neutral,Don't know,Don't know,Neutral,3131
9.0923767,38.763947,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Collected by local authority,2,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,5,3,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, very unsafe","Yes, most of the time",60,80,5,-777,40,No,.2,Satisfied,No,1,20,Don't know,Don't know,Don't know,Satisfied,3132
9.0777006,38.771915,Public Tap /Standpipe Water,Outside the yard,No,,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,1,Yes,Weekly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,4,2,Electric connection through power lines/solar power,Electricity,Dirt,"No, somewhat unsafe","Yes, always",50,60,5,-777,50,Yes,6,Satisfied,Yes,6,20,Satisfied,Satisfied,Satisfied,Satisfied,3133
9.0774183,38.772141,Home Piped Water,In own yard/plot,Yes,25,No,No,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,10,Collected by local authority,1,Yes,Bi-weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,2,1,Electric connection through power lines/solar power,Charcoal,Tarmac/asphalt/paved - good quality,"No, somewhat unsafe","Yes, always",45,60,3,-777,45,No,4,Neutral,No,4,20,Don't know,Don't know,Don't know,Neutral,3134
9.0680161,38.764,Home Piped Water,In own yard/plot,Yes,26,No,No,Neutral,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Collected by local authority,3,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,5,24,Electric connection through power lines/solar power,Charcoal,Dirt,"No, very unsafe","Yes, most of the time",45,60,10,-777,40,Yes,1,Satisfied,Yes,1,20,Satisfied,Satisfied,Satisfied,Satisfied,3135
9.0755186,38.760941,Home Piped Water,Outside the yard,No,,No,No,Dissatisfied,No,Public Tap /Standpipe Water,Outside the yard,.5,No,Pit latrine,Deep (more than 3 meters),Yes,25,Collected by local authority,3,Yes,Weekly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, somewhat safe","Yes, most of the time",50,60,20,-777,40,Yes,.2,Satisfied,No,.30000001,15,Don't know,Don't know,Don't know,Neutral,3136
9.0681753,38.764587,Home Piped Water,In own yard/plot,Yes,26,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,4,Collected by local authority,2,Yes,Bi-weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, somewhat safe","Yes, most of the time",50,60,10,-777,50,Yes,1.5,Dissatisfied,Yes,1,15,Satisfied,Satisfied,Satisfied,Satisfied,3137
9.074151,38.759926,Home Piped Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,5,Collected by local authority,3,Yes,Weekly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,10,1,Electric connection through power lines/solar power,Charcoal,Gravel,"Yes, somewhat safe","Yes, most of the time",50,60,5,-777,45,No,.5,Satisfied,No,1,10,Satisfied,Don't know,Don't know,Satisfied,3138
9.0898895,38.763466,Public Tap /Standpipe Water,Outside the yard,No,,Yes,No,Satisfied,Yes,,,,,No facility/bush,,Yes,-333,Collected by local authority,1,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,0,,Electric connection through power lines/solar power,Charcoal,Dirt,"No, very unsafe","Yes, most of the time",60,75,5,-777,45,Yes,1.5,Dissatisfied,No,1,20,Don't know,Don't know,Don't know,Neutral,3139
9.0767441,38.769379,Home Piped Water,Outside the yard,Yes,1,Yes,Yes,Dissatisfied,No,Public Tap /Standpipe Water,Outside the yard,1,No,Pit latrine,Deep (more than 3 meters),Yes,4,Collected by local authority,1,Yes,Bi-monthly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,8,3,Electric connection through power lines/solar power,Electricity,Dirt,"No, very unsafe",Rarely,30,50,5,-777,40,Yes,3,Satisfied,No,3,20,Don't know,Don't know,Don't know,Neutral,3140
9.0686493,38.762253,Home Piped Water,In own yard/plot,Yes,26,Yes,Yes,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,6,Collected by local authority,1,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,20,4,Electric connection through power lines/solar power,Electricity,Gravel,"No, very unsafe",Rarely,30,40,10,-777,30,Yes,1,Dissatisfied,Yes,2,20,Satisfied,Satisfied,Neutral,Dissatisfied,3141
9.0683184,38.760506,Home Piped Water,In own yard/plot,Yes,26,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Collected by local authority,1,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,Yes,5,4,Electric connection through power lines/solar power,Electricity,Tarmac/asphalt/paved - poor quality,"No, somewhat unsafe","Yes, most of the time",45,60,10,-777,60,No,5,Dissatisfied,No,.5,15,Satisfied,Satisfied,Satisfied,Satisfied,3142
9.0703659,38.760738,Bottled water,Outside the yard,No,,No,No,Satisfied,No,Home Piped Water,In own yard/plot,,Yes,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,1,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,2,2,Electric connection through power lines/solar power,Electricity,Gravel,"Yes, very safe",Rarely,20,30,10,-777,10,No,1,Don't know,No,1,20,Don't know,Don't know,Don't know,Neutral,3143
9.0720453,38.759838,Home Piped Water,In own yard/plot,Yes,7,No,Yes,Dissatisfied,Yes,,,,,Flush toilet,,Yes,3,Skip (dumpster),1,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,12,1,Electric connection through power lines/solar power,Electricity,Tarmac/asphalt/paved - good quality,"Yes, somewhat safe","Yes, always",25,40,3,-777,20,Yes,1,Satisfied,Yes,1,20,Satisfied,Satisfied,Satisfied,Satisfied,3144
8.867795,38.789566,Home Piped Water,In own yard/plot,Yes,5,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Collected by local authority,1,Yes,Daily,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,6,4,Electric connection through power lines/solar power,Charcoal,Tarmac/asphalt/paved - poor quality,"No, very unsafe","No, not at all",60,45,7,7,30,Yes,.5,Neutral,Yes,.1,3,Satisfied,Don't know,Don't know,Satisfied,3145
8.8630257,38.792389,Home Piped Water,In own yard/plot,No,,Yes,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,2,Collected by local authority,1,Yes,Monthly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,7,4,Electric connection through power lines/solar power,Electricity,Cobblestone,"No, somewhat unsafe","Yes, most of the time",180,180,5,5,90,Yes,1,Satisfied,No,.5,10,Don't know,Don't know,Don't know,Neutral,3146
8.857666,38.788933,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,1,Yes,Bi-weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,20,4,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, somewhat safe","Yes, always",120,90,30,30,40,No,1,Satisfied,Yes,.30000001,5,Satisfied,Satisfied,Satisfied,Satisfied,3147
8.8608112,38.792747,Home Piped Water,In own yard/plot,Yes,1,Yes,Yes,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,3,Collected by local authority,1,Yes,Weekly,A hole in the yard or outside,Yes,,Yes,Utility company/government,Paper bill,Yes,2,5,Electric connection through power lines/solar power,Electricity,Tarmac/asphalt/paved - good quality,"Yes, somewhat safe","Yes, always",90,60,10,15,40,Yes,1,Satisfied,Yes,.40000001,10,Satisfied,Satisfied,Satisfied,Satisfied,3148
8.8585987,38.790024,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Collected by local authority,1,Yes,Weekly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,5,5,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe",Rarely,90,60,5,5,30,No,1,Dissatisfied,No,.2,5,Neutral,Neutral,Satisfied,Neutral,3149
8.8584995,38.789356,Home Piped Water,In own yard/plot,No,,Yes,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Collected by local authority,1,Yes,Bi-weekly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,15,2,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe","Yes, always",115,60,10,10,40,Yes,20,Neutral,Yes,.2,5,Neutral,Satisfied,Satisfied,Neutral,3150
8.8624048,38.792793,Home Piped Water,In own yard/plot,Yes,3,No,Yes,Neutral,Yes,,,,,Other (specify),,Yes,-888,Collected by local authority,1,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,12,7,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe",Rarely,90,60,5,15,30,Yes,1,Dissatisfied,Yes,.5,15,Satisfied,Satisfied,Satisfied,Satisfied,3151
8.8589954,38.788601,Home Piped Water,In own yard/plot,Yes,1,Yes,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,2,Collected by local authority,1,Yes,Monthly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,4,4,Electric connection through power lines/solar power,Electricity,Cobblestone,Neutral - neither safe or unsafe,"Yes, always",120,90,20,20,45,Yes,2,Dissatisfied,No,2,40,Don't know,Don't know,Don't know,Satisfied,3152
8.8584194,38.794388,Home Piped Water,In own yard/plot,Yes,2,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,5,Collected by local authority,1,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,4,2,Electric connection through power lines/solar power,Charcoal,Cobblestone,"Yes, somewhat safe","Yes, always",60,40,5,10,20,Yes,1,Satisfied,Yes,1,15,Neutral,Satisfied,Satisfied,Satisfied,3153
9.0693941,38.760849,Home Piped Water,In own yard/plot,Yes,15,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,-888,Collected by local authority,1,Yes,Weekly,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,Yes,3,3,Electric connection through power lines/solar power,Charcoal,Tarmac/asphalt/paved - poor quality,"No, very unsafe",Rarely,60,80,10,-777,45,Yes,.40000001,Dissatisfied,Yes,.5,15,Neutral,Satisfied,Satisfied,Neutral,3154
9.0733213,38.760246,Home Piped Water,In own yard/plot,Yes,9,Yes,Yes,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,5,Collected by local authority,1,Yes,Weekly,Discharge into drains,Yes,,Yes,Utility company/government,Paper bill,Yes,3,1,Electric connection through power lines/solar power,Electricity,Gravel,"No, somewhat unsafe","Yes, most of the time",50,60,5,-777,45,Yes,.60000002,Neutral,No,2,20,Don't know,Satisfied,Satisfied,Satisfied,3155
8.8605404,38.792835,Home Piped Water,In own yard/plot,No,,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,2,Collected by local authority,1,Yes,Weekly,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,4,5,Electric connection through power lines/solar power,Electricity,Cobblestone,"Yes, somewhat safe","Yes, most of the time",120,60,15,15,30,No,1.5,Neutral,No,.5,20,Satisfied,Satisfied,Satisfied,Satisfied,3156
